G,Point Latency,Time Received,Time Captured,MPH,Address,I0,Engine On,I1,I2,I3,I4,I5,GPS,Event Code,Sat,HDOP,RSSI,C,F,Seq,Index,Lat, Lon,Triggered By,Δ Odo hm,Δ Eng min
LA,8 secs,2020-03-07 6:57.10am,2020-03-07 6:57.02am,0,9900 E 51st Ave Denver CO 80238,+,+,-,-,-,-,-,3,0,14,0.8,-72,0,0,2513,Serial,39.7888994,-104.8783538,,0,2
LA,8 secs,2020-03-07 6:55.10am,2020-03-07 6:55.02am,0,9900 E 51st Ave Denver CO 80238,+,+,-,-,-,-,-,3,0,17,0.6,-72,0,0,2512,Serial,39.788894,-104.8784047,,0,2
LA,8 secs,2020-03-07 6:53.10am,2020-03-07 6:53.02am,0,9900 E 51st Ave Denver CO 80238,+,+,-,-,-,-,-,3,0,15,0.6,-70,0,0,2511,Serial,39.7888712,-104.8783551,,0,2
LA,8 secs,2020-03-07 6:51.10am,2020-03-07 6:51.02am,0,9900 E 51st Ave Denver CO 80238,+,+,-,-,-,-,-,3,0,15,0.6,-71,0,0,2510,Serial,39.788886,-104.8783122,,0,1
LA,19 secs,2020-03-07 6:49.52am,2020-03-07 6:49.33am,0,9900 E 51st Ave Denver CO 80238,+,+,-,-,-,-,-,3,2,14,0.8,-70,0,0,2509,Serial,39.7889329,-104.8783256,Stopped Moving,1,0
LA,11 secs,2020-03-07 6:49.20am,2020-03-07 6:49.09am,10,Dallas St Denver CO 80238,+,+,-,-,-,-,-,3,5,17,0.6,-67,0,0,2508,Serial,39.7881618,-104.8780627,Started Moving,1,1
LA,8 secs,2020-03-07 6:49.10am,2020-03-07 6:49.02am,3,Dallas St Denver CO 80238,+,+,-,-,-,-,-,3,0,15,0.8,-65,0,0,2507,Serial,39.7879325,-104.8780641,,0,2
LA,8 secs,2020-03-07 6:47.10am,2020-03-07 6:47.02am,0,Dallas St Denver CO 80238,+,+,-,-,-,-,-,3,0,17,0.6,-67,0,0,2506,Serial,39.7879177,-104.8780574,,0,1
LA,8 secs,2020-03-07 6:45.55am,2020-03-07 6:45.47am,1,Dallas St Denver CO 80238,+,+,-,-,-,-,-,3,2,19,0.6,-65,0,0,2505,Serial,39.7879781,-104.8780547,Stopped Moving,0,0
LA,11 secs,2020-03-07 6:45.45am,2020-03-07 6:45.34am,7,Dallas St Denver CO 80238,+,+,-,-,-,-,-,3,5,18,0.6,-73,0,0,2504,Serial,39.7880424,-104.8784248,Started Moving,1,0
LA,11 secs,2020-03-07 6:45.30am,2020-03-07 6:45.19am,1,Dallas St Denver CO 80238,+,+,-,-,-,-,-,3,2,18,0.6,-66,0,0,2503,Serial,39.7879352,-104.8784383,Stopped Moving,0,1
LA,8 secs,2020-03-07 6:45.10am,2020-03-07 6:45.02am,9,Dallas St Denver CO 80238,+,+,-,-,-,-,-,3,8,18,0.6,-61,0,0,2502,Serial,39.7880921,-104.8775625,Moving,2,0
LA,6 secs,2020-03-07 6:44.45am,2020-03-07 6:44.39am,15,9900 E 51st Ave Denver CO 80238,+,+,-,-,-,-,-,3,3,19,0.6,-74,0,0,2501,Serial,39.7890013,-104.8780346,Roll,1,0
