G,Point Latency,Time Received,Time Captured,MPH,Address,I0,Engine On,I1,I2,I3,I4,I5,GPS,Event Code,Sat,HDOP,RSSI,C,F,Seq,Index,Lat, Lon,Triggered By,Δ Odo hm,Δ Eng min
LA,7 secs,2020-03-06 10:20.23am,2020-03-06 10:20.16am,28,Metcalf Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,8,19,0.6,-48,0,0,2633,Serial,33.6145142,-84.3450541,Moving,14,3
LA,9 secs,2020-03-06 10:18.23am,2020-03-06 10:18.14am,24,Anvilblock Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,8,19,0.6,-68,0,0,2632,Serial,33.6128875,-84.3351903,Moving,17,3
LA,9 secs,2020-03-06 10:16.23am,2020-03-06 10:16.14am,28,2102 Anvilblock Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,8,15,0.6,-55,0,0,2631,Serial,33.6233789,-84.3229433,Moving,4,1
LA,7 secs,2020-03-06 10:15.37am,2020-03-06 10:15.30am,10,2128 Anvilblock Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,5,19,0.6,-72,0,0,2630,Serial,33.6252431,-84.3215634,Started Moving,1,1
LA,8 secs,2020-03-06 10:14.23am,2020-03-06 10:14.15am,0,2112 Anvilblock Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,18,0.6,-60,0,0,2629,Serial,33.6241286,-84.3224941,,0,2
LA,8 secs,2020-03-06 10:12.23am,2020-03-06 10:12.15am,0,2112 Anvilblock Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,18,0.6,-60,0,0,2628,Serial,33.6241393,-84.3225035,,0,2
LA,38 secs,2020-03-06 10:10.53am,2020-03-06 10:10.15am,0,2112 Anvilblock Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,18,0.6,-60,0,0,2627,Serial,33.6241367,-84.3225061,,0,2
LA,6 secs,2020-03-06 10:08.21am,2020-03-06 10:08.15am,0,2112 Anvilblock Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,17,0.6,-59,0,0,2626,Serial,33.6241353,-84.3225075,,1,2
LA,5 secs,2020-03-06 10:06.21am,2020-03-06 10:06.16am,0,2112 Anvilblock Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,15,0.6,-59,0,0,2625,Serial,33.6241165,-84.3225196,,0,1
LA,5 secs,2020-03-06 10:05.11am,2020-03-06 10:05.06am,1,2114 Anvilblock Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,2,17,0.6,-60,0,0,2624,Serial,33.6240709,-84.3221896,Stopped Moving,3,1
LA,5 secs,2020-03-06 10:04.20am,2020-03-06 10:04.15am,15,Anvilblock Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,8,18,0.6,-60,0,0,2623,Serial,33.6242735,-84.3209317,Moving,19,3
LA,7 secs,2020-03-06 10:02.22am,2020-03-06 10:02.15am,28,Anvilblock Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,8,15,0.8,-72,0,0,2622,Serial,33.612917,-84.3345385,Moving,13,2
LA,5 secs,2020-03-06 10:00.31am,2020-03-06 10:00.26am,9,1351 Metcalf Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,5,16,0.6,-85,0,0,2621,Serial,33.6140127,-84.3432329,Started Moving,0,1
LA,11 secs,2020-03-06 10:00.07am,2020-03-06 9:59.56am,0,1350 Metcalf Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,14,0.8,-80,0,0,2620,Serial,33.6140046,-84.3434649,,0,0
LA,16 secs,2020-03-06 10:00.05am,2020-03-06 9:59.49am,3,1331 Metcalf Rd Forest Park GA 30297,+,+,-,-,-,-,-,3,2,16,0.8,-75,0,0,2619,Serial,33.6140073,-84.3435159,Stopped Moving,10,2
LA,5 secs,2020-03-06 9:58.00am,2020-03-06 9:57.55am,26,Forest Pkwy [Ga-331] Morrow GA 30260,+,+,-,-,-,-,-,3,8,14,0.8,-80,0,0,2618,Serial,33.6148482,-84.3502228,Moving,16,2
LA,4 secs,2020-03-06 9:56.00am,2020-03-06 9:55.56am,36,713 Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,8,18,0.6,-74,0,0,2617,Serial,33.6206337,-84.3666714,Moving,10,2
LA,4 secs,2020-03-06 9:54.55am,2020-03-06 9:54.51am,3,405 Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,5,16,0.6,-82,0,0,2616,Serial,33.6205814,-84.3766693,Started Moving,0,1
LA,6 secs,2020-03-06 9:54.36am,2020-03-06 9:54.30am,0,403 Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,2,14,0.8,-82,0,0,2615,Serial,33.6205707,-84.3766881,Stopped Moving,4,1
LA,4 secs,2020-03-06 9:53.51am,2020-03-06 9:53.47am,35,249 Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,8,17,0.6,-68,0,0,2614,Serial,33.6203427,-84.3806712,Moving,12,3
LA,6 secs,2020-03-06 9:51.52am,2020-03-06 9:51.46am,15,5240 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,8,15,0.8,-75,0,0,2613,Serial,33.6114619,-84.3822014,Moving,0,0
LA,6 secs,2020-03-06 9:51.46am,2020-03-06 9:51.40am,10,5280 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,5,17,0.6,-61,0,0,2612,Serial,33.6110515,-84.3821209,Started Moving,0,0
LA,4 secs,2020-03-06 9:51.36am,2020-03-06 9:51.32am,1,208 Agnew Dr Forest Park GA 30297,+,+,-,-,-,-,-,3,2,14,0.8,-75,0,0,2611,Serial,33.6109174,-84.3819573,Stopped Moving,6,2
