G,Point Latency,Time Received,Time Captured,MPH,Address,I0,Engine On,I1,I2,I3,I4,I5,GPS,Event Code,Sat,HDOP,RSSI,C,F,Seq,Index,"Lat, Lon",Triggered By,Δ Odo hm,Δ Eng min
LA,6 secs,2020-02-14 2:33.07am,2020-02-14 2:33.01am,72,Sr-93 [I-75] Coleman FL 33521,+,+,-,-,-,-,-,3,8,13,0.8,-50,0,0,1779,Serial,"28.7708575,-82.0874937",Moving,40,2
LA,6 secs,2020-02-14 2:31.07am,2020-02-14 2:31.01am,74,Sr-93 [I-75] Bushnell FL 33513,+,+,-,-,-,-,-,3,8,14,0.6,-70,0,0,1778,Serial,"28.7410904,-82.1087837",Moving,39,2
LA,6 secs,2020-02-14 2:29.07am,2020-02-14 2:29.01am,72,Sr-93 [I-75] Bushnell FL 33513,+,+,-,-,-,-,-,3,8,13,0.8,-63,0,0,1777,Serial,"28.7072409,-82.1218407",Moving,40,2
LA,6 secs,2020-02-14 2:27.07am,2020-02-14 2:27.01am,74,Sr-93 [I-75] Bushnell FL 33513,+,+,-,-,-,-,-,3,8,13,0.8,-50,0,0,1776,Serial,"28.6747835,-82.1389317",Moving,40,2
LA,42 secs,2020-02-14 2:25.43am,2020-02-14 2:25.01am,72,Sr-93 [I-75] Bushnell FL 33513,+,+,-,-,-,-,-,3,8,14,0.6,-63,0,0,1775,Serial,"28.6437624,-82.1597296",Moving,40,2
LA,6 secs,2020-02-14 2:23.07am,2020-02-14 2:23.01am,74,Sr-93 [I-75] Bushnell FL 33513,+,+,-,-,-,-,-,3,8,13,0.8,-71,0,0,1774,Serial,"28.6177195,-82.1864819",Moving,40,2
LA,6 secs,2020-02-14 2:21.07am,2020-02-14 2:21.01am,74,Sr-93 [I-75] Bushnell FL 33513,+,+,-,-,-,-,-,3,8,13,0.8,-83,0,0,1773,Serial,"28.5889823,-82.2092928",Moving,40,2
LA,6 secs,2020-02-14 2:19.07am,2020-02-14 2:19.01am,72,Sr-93 [I-75] Brooksville FL 34602,+,+,-,-,-,-,-,3,8,12,0.8,-88,0,0,1772,Serial,"28.5620945,-82.2362275",Moving,39,2
LA,6 secs,2020-02-14 2:17.07am,2020-02-14 2:17.01am,74,Sr-93 [I-75] Brooksville FL 34602,+,+,-,-,-,-,-,3,8,13,0.6,-48,0,0,1771,Serial,"28.526755,-82.2369665",Moving,40,2
LA,6 secs,2020-02-14 2:15.07am,2020-02-14 2:15.01am,71,Sr-93 [I-75] Brooksville FL 34602,+,+,-,-,-,-,-,3,8,13,0.8,-39,0,0,1770,Serial,"28.492817,-82.2484088",Moving,40,2
LA,6 secs,2020-02-14 2:13.07am,2020-02-14 2:13.01am,72,Sr-93 [I-75] Brooksville FL 34602,+,+,-,-,-,-,-,3,8,12,0.8,-59,0,0,1769,Serial,"28.4667688,-82.271622",Moving,40,2
LA,7 secs,2020-02-14 2:11.07am,2020-02-14 2:11.00am,75,Sr-93 [I-75] Dade City FL 33523,+,+,-,-,-,-,-,3,8,13,0.8,-61,0,0,1768,Serial,"28.4336247,-82.2810043",Moving,39,2
LA,7 secs,2020-02-14 2:09.07am,2020-02-14 2:09.00am,74,Sr-93 [I-75] Dade City FL 33523,+,+,-,-,-,-,-,3,8,13,0.8,-64,0,0,1767,Serial,"28.4062072,-82.3036408",Moving,39,2
LA,7 secs,2020-02-14 2:07.07am,2020-02-14 2:07.00am,72,Sr-93 [I-75] Dade City FL 33523,+,+,-,-,-,-,-,3,8,13,0.8,-66,0,0,1766,Serial,"28.377926,-82.3193988",Moving,39,2
LA,6 secs,2020-02-14 2:05.07am,2020-02-14 2:05.01am,69,Sr-93 [I-75] San Antonio FL 33576,+,+,-,-,-,-,-,3,8,13,0.8,-72,0,0,1765,Serial,"28.3433523,-82.3224538",Moving,39,2
LA,37 secs,2020-02-14 2:03.37am,2020-02-14 2:03.00am,74,Sr-93 [I-75] San Antonio FL 33576,+,+,-,-,-,-,-,3,8,14,0.6,-57,0,0,1764,Serial,"28.3081711,-82.3251414",Moving,39,2
LA,7 secs,2020-02-14 2:01.07am,2020-02-14 2:01.00am,74,Sr-93 [I-75] San Antonio FL 33576,+,+,-,-,-,-,-,3,8,13,0.8,-56,0,0,1763,Serial,"28.2740601,-82.3268942",Moving,40,2
LA,7 secs,2020-02-14 1:59.07am,2020-02-14 1:59.00am,74,Sr-93 [I-75] Wesley Chapel FL 33544,+,+,-,-,-,-,-,3,8,13,0.6,-70,0,0,1762,Serial,"28.2441642,-82.3487824",Moving,39,2
LA,6 secs,2020-02-14 1:57.07am,2020-02-14 1:57.01am,74,Sr-93 [I-75] Lutz FL 33559,+,+,-,-,-,-,-,3,8,14,0.6,-60,0,0,1761,Serial,"28.2146451,-82.3709321",Moving,40,2
LA,7 secs,2020-02-14 1:55.07am,2020-02-14 1:55.00am,74,Sr-93 [I-75] Lutz FL 33559,+,+,-,-,-,-,-,3,8,14,0.8,-59,0,0,1760,Serial,"28.1824412,-82.3888868",Moving,40,2
LA,7 secs,2020-02-14 1:53.07am,2020-02-14 1:53.00am,72,Sr-93a [I-75] Tampa FL 33647,+,+,-,-,-,-,-,3,8,14,0.8,-68,0,0,1759,Serial,"28.1495828,-82.3869288",Moving,39,2
LA,7 secs,2020-02-14 1:51.07am,2020-02-14 1:51.00am,72,Sr-93a [I-75] Tampa FL 33647,+,+,-,-,-,-,-,3,8,15,0.6,-53,0,0,1758,Serial,"28.1165836,-82.3722048",Moving,41,2
LA,7 secs,2020-02-14 1:49.07am,2020-02-14 1:49.00am,72,Sr-93a [I-75] Tampa FL 33637,+,+,-,-,-,-,-,3,8,15,0.6,-62,0,0,1757,Serial,"28.0857207,-82.35331",Moving,39,2
LA,7 secs,2020-02-14 1:47.07am,2020-02-14 1:47.00am,72,Sr-93a [I-75] Tampa FL 33637,+,+,-,-,-,-,-,3,8,15,0.6,-68,0,0,1756,Serial,"28.0503652,-82.3527427",Moving,40,2
LA,7 secs,2020-02-14 1:45.07am,2020-02-14 1:45.00am,74,Sr-93a [I-75] Seffner FL 33584,+,+,-,-,-,-,-,3,8,15,0.6,-79,0,0,1755,Serial,"28.0199959,-82.3328635",Moving,40,2
LA,7 secs,2020-02-14 1:43.07am,2020-02-14 1:43.00am,72,Sr-93a [I-75] Tampa FL 33610,+,+,-,-,-,-,-,3,8,15,0.6,-47,0,0,1754,Serial,"27.9854772,-82.3261861",Moving,39,2
LA,29 secs,2020-02-14 1:41.30am,2020-02-14 1:41.01am,68,Sr-93a [I-75] Tampa FL 33619,+,+,-,-,-,-,-,3,8,13,0.6,-41,0,0,1753,Serial,"27.9502571,-82.3279591",Moving,20,2
LA,6 secs,2020-02-14 1:39.12am,2020-02-14 1:39.06am,9,E Adamo Dr [Sr-60] Tampa FL 33619,+,+,-,-,-,-,-,3,5,14,0.6,-63,0,0,1752,Serial,"27.9423486,-82.3318081",Started Moving,0,0
LA,7 secs,2020-02-14 1:39.07am,2020-02-14 1:39.00am,3, Tampa FL 33619,+,+,-,-,-,-,-,3,0,13,0.8,-65,0,0,1751,Serial,"27.9424116,-82.3320159",,0,0
LA,5 secs,2020-02-14 1:38.52am,2020-02-14 1:38.47am,0,E Adamo Dr [Sr-60] Tampa FL 33619,+,+,-,-,-,-,-,3,2,14,0.6,-66,0,0,1750,Serial,"27.9424398,-82.332028",Stopped Moving,9,2
LA,7 secs,2020-02-14 1:37.07am,2020-02-14 1:37.00am,29,9997 Palm River Rd Tampa FL 33619,+,+,-,-,-,-,-,3,8,14,0.8,-52,0,0,1749,Serial,"27.9411054,-82.3390058",Moving,5,0
LA,8 secs,2020-02-14 1:36.27am,2020-02-14 1:36.19am,9,9809 Palm River Rd Tampa FL 33619,+,+,-,-,-,-,-,3,5,15,0.6,-52,0,0,1748,Serial,"27.9411121,-82.3443822",Started Moving,1,1
LA,6 secs,2020-02-14 1:36.02am,2020-02-14 1:35.56am,3,609 Crater Ln Tampa FL 33619,+,+,-,-,-,-,-,3,2,15,0.6,-64,0,0,1747,Serial,"27.9412261,-82.3446344",Stopped Moving,3,1
LA,7 secs,2020-02-14 1:35.07am,2020-02-14 1:35.00am,15,9744 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,8,15,0.6,-61,0,0,1746,Serial,"27.9438104,-82.3443139",Moving,0,0
LA,7 secs,2020-02-14 1:35.02am,2020-02-14 1:34.55am,12,9796 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,5,15,0.6,-61,0,0,1745,Serial,"27.9438278,-82.3439705",Started Moving,3,2
LA,7 secs,2020-02-14 1:33.07am,2020-02-14 1:33.00am,0,Crater Ln Tampa FL 33619,+,+,-,-,-,-,-,3,0,13,0.6,-67,0,0,1744,Serial,"27.943223,-82.3442548",,0,2
LA,8 secs,2020-02-14 1:31.07am,2020-02-14 1:30.59am,0,Crater Ln Tampa FL 33619,+,+,-,-,-,-,-,3,0,13,0.6,-59,0,0,1743,Serial,"27.9432136,-82.3442334",,0,2
LA,8 secs,2020-02-14 1:29.07am,2020-02-14 1:28.59am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,13,0.6,-49,0,0,1742,Serial,"27.9432418,-82.3441543",,0,2
LA,7 secs,2020-02-14 1:27.07am,2020-02-14 1:27.00am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,12,0.8,-50,0,0,1741,Serial,"27.9432565,-82.344161",,0,2
LA,7 secs,2020-02-14 1:25.07am,2020-02-14 1:25.00am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,12,0.8,-60,0,0,1740,Serial,"27.9432619,-82.344161",,0,2
LA,8 secs,2020-02-14 1:23.07am,2020-02-14 1:22.59am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,12,0.8,-53,0,0,1739,Serial,"27.9432324,-82.3441596",,0,2
LA,7 secs,2020-02-14 1:21.07am,2020-02-14 1:21.00am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,13,0.8,-67,0,0,1738,Serial,"27.9432351,-82.3441596",,1,2
LA,28 secs,2020-02-14 1:19.28am,2020-02-14 1:19.00am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,14,0.6,-62,0,0,1737,Serial,"27.9432163,-82.3441663",,0,2
LA,8 secs,2020-02-14 1:17.07am,2020-02-14 1:16.59am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,14,0.6,-54,0,0,1736,Serial,"27.9432149,-82.3441811",,0,2
LA,7 secs,2020-02-14 1:15.07am,2020-02-14 1:15.00am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,13,0.8,-48,0,0,1735,Serial,"27.9432149,-82.3441811",,0,2
LA,7 secs,2020-02-14 1:13.07am,2020-02-14 1:13.00am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,13,0.8,-66,0,0,1734,Serial,"27.9432243,-82.3441864",,0,2
LA,7 secs,2020-02-14 1:11.07am,2020-02-14 1:11.00am,0,Crater Ln Tampa FL 33619,+,+,-,-,-,-,-,3,0,14,0.6,-58,0,0,1733,Serial,"27.9432149,-82.3442347",,0,2
LA,7 secs,2020-02-14 1:09.07am,2020-02-14 1:09.00am,0,Crater Ln Tampa FL 33619,+,+,-,-,-,-,-,3,0,13,0.8,-63,0,0,1732,Serial,"27.9432297,-82.344232",,0,2
LA,7 secs,2020-02-14 1:07.06am,2020-02-14 1:06.59am,0,Crater Ln Tampa FL 33619,+,+,-,-,-,-,-,3,0,12,0.8,-67,0,0,1731,Serial,"27.943231,-82.3442347",,0,2
LA,7 secs,2020-02-14 1:05.06am,2020-02-14 1:04.59am,0,Crater Ln Tampa FL 33619,+,+,-,-,-,-,-,3,0,12,0.8,-65,0,0,1730,Serial,"27.9432498,-82.3442508",,0,2
LA,7 secs,2020-02-14 1:03.06am,2020-02-14 1:02.59am,0,Crater Ln Tampa FL 33619,+,+,-,-,-,-,-,3,0,13,0.8,-59,0,0,1729,Serial,"27.9432512,-82.3442562",,0,2
LA,6 secs,2020-02-14 1:01.05am,2020-02-14 1:00.59am,0,Crater Ln Tampa FL 33619,+,+,-,-,-,-,-,3,0,13,0.8,-66,0,0,1728,Serial,"27.9432552,-82.3442575",,0,2
LA,7 secs,2020-02-14 12:59.06am,2020-02-14 12:58.59am,0,Crater Ln Tampa FL 33619,+,+,-,-,-,-,-,3,0,12,0.8,-65,0,0,1727,Serial,"27.9432445,-82.3442133",,0,2
LA,21 secs,2020-02-14 12:57.20am,2020-02-14 12:56.59am,0,Crater Ln Tampa FL 33619,+,+,-,-,-,-,-,3,0,13,0.8,-65,0,0,1726,Serial,"27.9432217,-82.3442361",,0,2
LA,7 secs,2020-02-14 12:55.06am,2020-02-14 12:54.59am,0,Crater Ln Tampa FL 33619,+,+,-,-,-,-,-,3,0,14,0.6,-57,0,0,1725,Serial,"27.9432123,-82.344228",,0,2
LA,7 secs,2020-02-14 12:53.06am,2020-02-14 12:52.59am,0,Crater Ln Tampa FL 33619,+,+,-,-,-,-,-,3,0,13,0.8,-54,0,0,1724,Serial,"27.9432284,-82.3442589",,0,2
LA,7 secs,2020-02-14 12:51.06am,2020-02-14 12:50.59am,0,Crater Ln Tampa FL 33619,+,+,-,-,-,-,-,3,0,14,0.6,-47,0,0,1723,Serial,"27.9432163,-82.3442401",,1,2
LA,6 secs,2020-02-14 12:49.16am,2020-02-14 12:49.10am,0,Crater Ln Tampa FL 33619,+,+,-,-,-,-,-,3,2,14,0.6,-63,0,0,1722,Serial,"27.9429226,-82.3442615",Stopped Moving,0,0
LA,7 secs,2020-02-14 12:49.06am,2020-02-14 12:48.59am,5,Crater Ln Tampa FL 33619,+,+,-,-,-,-,-,3,8,14,0.6,-61,0,0,1721,Serial,"27.9430795,-82.3442066",Moving,10,2
LA,7 secs,2020-02-14 12:47.06am,2020-02-14 12:46.59am,32,10020 Palm River Rd Tampa FL 33619,+,+,-,-,-,-,-,3,8,14,0.6,-50,0,0,1720,Serial,"27.9411242,-82.3386638",Moving,13,2
LA,6 secs,2020-02-14 12:45.05am,2020-02-14 12:44.59am,40,Ramp 257 Tampa FL 33619,+,+,-,-,-,-,-,3,8,15,0.6,-48,0,0,1719,Serial,"27.9461131,-82.3292358",Moving,33,2
LA,7 secs,2020-02-14 12:43.06am,2020-02-14 12:42.59am,61,Sr-93a [I-75] Tampa FL 33619,+,+,-,-,-,-,-,3,8,14,0.6,-56,0,0,1718,Serial,"27.975148,-82.3266314",Moving,31,2
LA,7 secs,2020-02-14 12:41.06am,2020-02-14 12:40.59am,43, Tampa FL 33610,+,+,-,-,-,-,-,3,8,15,0.6,-62,0,0,1717,Serial,"28.0027238,-82.3295014",Moving,30,2
LA,7 secs,2020-02-14 12:39.06am,2020-02-14 12:38.59am,72,Sr-400 [I-4] Seffner FL 33584,+,+,-,-,-,-,-,3,8,15,0.6,-51,0,0,1716,Serial,"28.0062402,-82.3028107",Moving,35,2
LA,7 secs,2020-02-14 12:37.06am,2020-02-14 12:36.59am,48, Seffner FL 33584,+,+,-,-,-,-,-,3,8,15,0.6,-57,0,0,1715,Serial,"28.0159189,-82.269094",Moving,32,2
LA,20 secs,2020-02-14 12:35.19am,2020-02-14 12:34.59am,74,Sr-400 [I-4] Dover FL 33527,+,+,-,-,-,-,-,3,8,15,0.6,-70,0,0,1714,Serial,"28.0244792,-82.2383156",Moving,40,2
LA,10 secs,2020-02-14 12:33.09am,2020-02-14 12:32.59am,74,Sr-400 [I-4] Plant City FL 33565,+,+,-,-,-,-,-,3,8,15,0.6,-69,0,0,1713,Serial,"28.0273022,-82.1984647",Moving,39,2
LA,9 secs,2020-02-14 12:31.09am,2020-02-14 12:31.00am,72,Sr-400 [I-4] Plant City FL 33565,+,+,-,-,-,-,-,3,8,15,0.6,-49,0,0,1712,Serial,"28.0273746,-82.1582463",Moving,40,2
LA,10 secs,2020-02-14 12:29.09am,2020-02-14 12:28.59am,71,Sr-400 [I-4] Plant City FL 33563,+,+,-,-,-,-,-,3,8,15,0.6,-69,0,0,1711,Serial,"28.0369568,-82.1202273",Moving,39,2
LA,10 secs,2020-02-14 12:27.09am,2020-02-14 12:26.59am,71,Sr-400 [I-4] Plant City FL 33565,+,+,-,-,-,-,-,3,8,14,0.6,-69,0,0,1710,Serial,"28.0370547,-82.0800291",Moving,39,2
LA,9 secs,2020-02-14 12:25.09am,2020-02-14 12:25.00am,75,Sr-400 [I-4] Lakeland FL 33815,+,+,-,-,-,-,-,3,8,15,0.6,-64,0,0,1709,Serial,"28.0369957,-82.0401285",Moving,40,2
LA,"1 min, 7 secs",2020-02-14 12:24.06am,2020-02-14 12:22.59am,72,Sr-400 [I-4] Lakeland FL 33805,+,+,-,-,-,-,-,3,8,14,0.6,-59,0,0,1708,Serial,"28.0573631,-82.0080708",Moving,40,2
LA,10 secs,2020-02-14 12:21.09am,2020-02-14 12:20.59am,71,Sr-400 [I-4] Lakeland FL 33805,+,+,-,-,-,-,-,3,8,15,0.6,-55,0,0,1707,Serial,"28.0803188,-81.9771248",Moving,39,2
LA,10 secs,2020-02-14 12:19.09am,2020-02-14 12:18.59am,72,Sr-400 [I-4] Lakeland FL 33805,+,+,-,-,-,-,-,3,8,13,0.6,-58,0,0,1706,Serial,"28.1031685,-81.9475843",Moving,39,2
LA,10 secs,2020-02-14 12:17.09am,2020-02-14 12:16.59am,72,Sr-400 [I-4] Lakeland FL 33805,+,+,-,-,-,-,-,3,8,13,0.6,-54,0,0,1705,Serial,"28.1295775,-81.9208064",Moving,40,2
LA,10 secs,2020-02-14 12:15.09am,2020-02-14 12:14.59am,72,Sr-400 [I-4] Lakeland FL 33809,+,+,-,-,-,-,-,3,8,13,0.8,-64,0,0,1704,Serial,"28.1441567,-81.884724",Moving,39,2
LA,12 secs,2020-02-14 12:13.11am,2020-02-14 12:12.59am,74,Sr-400 [I-4] Polk City FL 33868,+,+,-,-,-,-,-,3,8,12,0.8,-52,0,0,1703,Serial,"28.1546374,-81.8462343",Moving,40,2
LA,10 secs,2020-02-14 12:11.09am,2020-02-14 12:10.59am,72,Sr-400 [I-4] Polk City FL 33868,+,+,-,-,-,-,-,3,8,14,0.6,-57,0,0,1702,Serial,"28.1576857,-81.8066234",Moving,39,2
LA,10 secs,2020-02-14 12:09.09am,2020-02-14 12:08.59am,72,Sr-400 [I-4] Polk City FL 33868,+,+,-,-,-,-,-,3,8,14,0.6,-65,0,0,1701,Serial,"28.1701902,-81.7702835",Moving,39,2
LA,10 secs,2020-02-14 12:07.09am,2020-02-14 12:06.59am,69,Sr-400 [I-4] Davenport FL 33837,+,+,-,-,-,-,-,3,8,14,0.6,-69,0,0,1700,Serial,"28.185751,-81.7351225",Moving,39,2
LA,9 secs,2020-02-14 12:05.09am,2020-02-14 12:05.00am,72,Sr-400 [I-4] Davenport FL 33837,+,+,-,-,-,-,-,3,8,16,0.6,-61,0,0,1699,Serial,"28.2012475,-81.6990306",Moving,40,2
LA,9 secs,2020-02-14 12:03.09am,2020-02-14 12:03.00am,67,Sr-400 [I-4] Davenport FL 33837,+,+,-,-,-,-,-,3,8,16,0.6,-72,0,0,1698,Serial,"28.2208464,-81.6658745",Moving,39,2
LA,"1 min, 2 secs",2020-02-14 12:02.02am,2020-02-14 12:01.00am,72,Sr-400 [I-4] Davenport FL 33896,+,+,-,-,-,-,-,3,8,16,0.6,-71,0,0,1697,Serial,"28.2433609,-81.6356031",Moving,39,2
